key	P_MARINUS_ANE_004_05M	P_MARINUS_ANE_004_40M	P_MARINUS_ANE_150_05M	P_MARINUS_ANE_150_40M	P_MARINUS_ANE_151_05M	P_MARINUS_ANE_151_80M	P_MARINUS_ANE_152_05M	P_MARINUS_ANW_141_05M	P_MARINUS_ANW_142_05M	P_MARINUS_ANW_145_05M	P_MARINUS_ANW_146_05M	P_MARINUS_ANW_148_05M	P_MARINUS_ANW_149_05M	P_MARINUS_ASE_66_05M	P_MARINUS_ASE_66_30M	P_MARINUS_ASE_67_05M	P_MARINUS_ASE_68_05M	P_MARINUS_ASE_68_50M	P_MARINUS_ASE_70_05M	P_MARINUS_ASW_72_05M	P_MARINUS_ASW_72_100M	P_MARINUS_ASW_76_05M	P_MARINUS_ASW_78_05M	P_MARINUS_ASW_82_05M	P_MARINUS_ASW_82_40M	P_MARINUS_ION_36_05M	P_MARINUS_ION_36_17M	P_MARINUS_ION_38_05M	P_MARINUS_ION_38_25M	P_MARINUS_ION_39_25M	P_MARINUS_ION_41_05M	P_MARINUS_ION_41_60M	P_MARINUS_ION_42_05M	P_MARINUS_ION_42_80M	P_MARINUS_ION_45_05M	P_MARINUS_ION_48_05M	P_MARINUS_IOS_52_05M	P_MARINUS_IOS_52_75M	P_MARINUS_IOS_56_05M	P_MARINUS_IOS_57_05M	P_MARINUS_IOS_58_66M	P_MARINUS_IOS_62_05M	P_MARINUS_IOS_64_05M	P_MARINUS_IOS_64_65M	P_MARINUS_IOS_65_05M	P_MARINUS_IOS_65_30M	P_MARINUS_MED_18_05M	P_MARINUS_MED_18_60M	P_MARINUS_MED_23_05M	P_MARINUS_MED_25_05M	P_MARINUS_MED_25_50M	P_MARINUS_MED_30_05M	P_MARINUS_MED_30_70M	P_MARINUS_OSD_105	P_MARINUS_OSD_106	P_MARINUS_OSD_126	P_MARINUS_OSD_127	P_MARINUS_OSD_146	P_MARINUS_OSD_152	P_MARINUS_OSD_155	P_MARINUS_OSD_163	P_MARINUS_OSD_20	P_MARINUS_OSD_80	P_MARINUS_PON_132_05M	P_MARINUS_PON_133_05M	P_MARINUS_PON_133_45M	P_MARINUS_PON_137_05M	P_MARINUS_PON_137_40M	P_MARINUS_PON_138_05M	P_MARINUS_PON_138_60M	P_MARINUS_PON_140_05M	P_MARINUS_PSE_100_05M	P_MARINUS_PSE_100_50M	P_MARINUS_PSE_102_05M	P_MARINUS_PSE_102_40M	P_MARINUS_PSE_109_05M	P_MARINUS_PSE_109_30M	P_MARINUS_PSE_110_05M	P_MARINUS_PSE_110_50M	P_MARINUS_PSE_111_05M	P_MARINUS_PSE_111_90M	P_MARINUS_PSE_93_05M	P_MARINUS_PSE_93_35M	P_MARINUS_PSE_94_05M	P_MARINUS_PSE_96_05M	P_MARINUS_PSE_98_05M	P_MARINUS_PSE_99_05M	P_MARINUS_PSW_112_05M	P_MARINUS_PSW_122_05M	P_MARINUS_PSW_123_05M	P_MARINUS_PSW_124_05M	P_MARINUS_PSW_125_05M	P_MARINUS_PSW_128_05M	P_MARINUS_PSW_128_40M	P_MARINUS_RED_31_05M	P_MARINUS_RED_32_05M	P_MARINUS_RED_32_80M	P_MARINUS_RED_33_05M	P_MARINUS_RED_34_05M	P_MARINUS_RED_34_60M	P_MARINUS_SOC_84_05M	P_MARINUS_SOC_85_05M	P_MARINUS_SOC_85_90M
37560	0.0	0.0	5.01265822785	4.60548523207	1.68776371308	0.0	0.0	36.1772151899	133.778481013	0.0	12.7869198312	44.2784810127	5.65611814346	0.0147679324895	0.0	0.0	0.0	0.0	1.06751054852	179.107594937	5.91772151899	101.202531646	121.331223629	0.0	0.0	1.51054852321	1.87130801688	64.3481012658	62.8755274262	76.970464135	387.740506329	16.0569620253	290.470464135	20.3924050633	493.139240506	567.719409283	22.753164557	29.0548523207	212.194092827	135.396624473	175.597046414	144.525316456	352.333333333	29.9915611814	24.0421940928	15.7510548523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.793248945	0.0	0.0274261603376	13.3291139241	0.0	182.997890295	0.225738396624	104.816455696	0.0	0.185654008439	0.639240506329	0.316455696203	32.7257383966	1.85654008439	0.68776371308	0.185654008439	0.0	0.151898734177	0.0	0.0	0.0	3.13713080169	4.12025316456	3.76582278481	29.8544303797	0.0	0.0	0.0	0.0	1.48312236287	0.924050632911	280.611814346	347.675105485	4.74050632911	73.0063291139	45.6012658228	0.0	0.0	0.0	0.0
37561	0.0634621426327	0.506126295947	9.38297203896	11.1080741439	1.05466540999	0.126610116243	0.0	73.6789192586	178.409362237	0.316996544141	26.6063462143	59.5664467484	7.07005969211	0.0678605089538	0.0606346214263	0.0	0.0	0.0	0.979264844486	252.155827835	9.57869934025	167.983349042	215.058435438	0.0	0.0	2.84574300974	4.71693371034	96.7769399937	108.322023249	138.982406535	603.149544455	36.7847942193	414.606032045	51.9145460258	747.741438894	891.711278668	32.5906377631	47.2145774427	328.511153	195.131636821	248.195413132	242.322651587	476.71379202	68.7957901351	35.2067232171	17.0	0.0	0.125981778197	0.0	0.0	0.0	0.0650329877474	0.0653471567703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.116242538	0.0	0.0584354382658	18.5563933396	0.0634621426327	240.016965127	2.05026704367	176.080741439	0.0	0.0989632422243	1.50612629595	0.385799560163	48.6500157085	2.59817781967	4.38265786993	1.05120955074	0.0317310713164	0.134778510839	0.0	0.0	0.0	3.78479421929	14.534087339	11.4913603519	49.6584982721	0.0	0.0	0.0634621426327	0.0	2.7602890355	4.31354068489	517.654414075	541.046182846	12.0973923971	122.730442978	66.2403393025	0.444234998429	0.0	0.0	0.0
37562	0.635220125786	0.635220125786	12.9339622642	15.5157232704	3.35534591195	0.0	0.0	40.7201257862	143.959119497	0.0	22.2578616352	34.2106918239	8.5	1.31132075472	0.0188679245283	0.0	0.0	0.0	0.635220125786	269.191823899	11.5251572327	226.974842767	211.251572327	0.0	0.0	1.51257861635	7.61320754717	124.245283019	135.047169811	104.971698113	449.51572327	17.1132075472	297.779874214	34.0062893082	696.91509434	888.006289308	28.7672955975	47.5817610063	317.031446541	161.899371069	214.037735849	194.437106918	408.635220126	127.937106918	30.751572327	24.3553459119	0.635220125786	0.0	0.0	0.0	0.0	0.0	2.61320754717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	470.84591195	0.0	0.0	20.5440251572	0.0	278.729559748	0.317610062893	103.122641509	0.0	0.0	4.05660377358	1.61320754717	58.1855345912	5.27987421384	13.6006289308	4.35220125786	0.0	0.0	0.0	0.0	0.0	70.1949685535	203.518867925	139.738993711	332.644654088	0.0	0.0	0.0	0.0	3.78616352201	4.67295597484	573.380503145	432.311320755	49.0094339623	79.7641509434	54.320754717	0.0	0.0	0.0	0.0
37563	0.0	0.198047419805	3.24407252441	5.92887029289	1.22175732218	0.0	0.0	17.4881450488	64.779637378	0.0	9.37238493724	15.0655509066	5.77545327755	0.0	0.0	0.0	0.0	0.0	0.334728033473	68.70013947	3.36541143654	46.0432357043	59.1046025105	0.0	0.0	1.23709902371	0.0836820083682	17.0655509066	17.4546722455	25.9205020921	153.856345886	7.86052998605	115.967921897	12.4825662483	210.560669456	271.690376569	10.1520223152	17.6373779637	108.227336123	58.1617852162	65.0139470014	57.6582984658	155.10460251	46.8005578801	10.940027894	10.9470013947	0.0	0.0	0.0	0.0	0.0	0.0	0.29009762901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.839609484	0.0	0.0	8.58437935844	0.0	89.6847977685	0.216178521618	35.1478382148	0.140864714086	0.0	1.40725244073	1.96931659693	16.4463040446	0.885634588563	1.17154811715	0.563458856346	0.281729428173	0.140864714086	0.0	0.0	0.0	14.0488145049	43.119944212	35.9846582985	78.8005578801	0.0	0.0	0.0	0.0	1.01394700139	0.139470013947	158.509065551	127.345885635	13.8061366806	29.5453277545	16.0543933054	0.0	0.0	0.0	0.0
37564	1.24537037037	0.467592592593	23.0856481481	27.4305555556	4.3287037037	0.381944444444	0.0	115.585648148	322.553240741	0.0	42.125	86.2430555556	16.5277777778	0.0	0.0	0.0	0.233796296296	0.0	5.28472222222	435.928240741	21.7407407407	277.039351852	406.011574074	0.0	0.0	2.0787037037	6.04398148148	119.064814815	94.3680555556	177.828703704	823.479166667	29.4398148148	666.391203704	55.6157407407	1277.46759259	1540.18981481	76.5300925926	98.8310185185	529.19212963	293.615740741	422.62037037	332.219907407	728.497685185	208.981481481	45.3703703704	40.9884259259	0.467592592593	0.240740740741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	719.826388889	0.0	0.0	40.5509259259	0.0	573.641203704	0.701388888889	205.699074074	0.0	0.451388888889	8.15740740741	6.875	95.837962963	8.50925925926	12.8865740741	5.50462962963	0.0	0.164351851852	0.0	0.0	0.0	203.289351852	367.881944444	464.090277778	511.039351852	0.0	0.0	0.467592592593	0.0	2.89583333333	3.12037037037	852.333333333	779.729166667	33.6180555556	162.75462963	83.400462963	0.0	0.0	0.0	0.0
37565	0.480620155039	0.0	10.9689922481	8.34496124031	1.98449612403	0.0	0.0	76.6550387597	237.356589147	0.209302325581	32.3720930233	60.9689922481	5.46705426357	0.122093023256	0.118217054264	0.0	0.0	0.0	0.420542635659	229.416666667	6.98449612403	128.660852713	233.695736434	0.0	0.0	2.12403100775	3.69186046512	89.2635658915	65.246124031	93.1143410853	506.565891473	16.1027131783	403.436046512	35.4050387597	713.408914729	958.234496124	27.3062015504	42.3197674419	303.13372093	166.862403101	239.15503876	196.368217054	382.046511628	109.027131783	24.757751938	21.9903100775	0.0	0.195736434109	0.0	0.0	0.0	0.0	0.558139534884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.813953488	0.0	0.0	15.2170542636	0.0	255.717054264	0.0	133.009689922	0.0	0.0	0.449612403101	0.765503875969	46.8643410853	1.04263565891	1.25387596899	0.806201550388	0.0	0.0	0.0	0.0	0.0	87.0930232558	179.195736434	163.124031008	253.901162791	0.0	0.0	0.0	0.0	0.337209302326	0.137596899225	455.135658915	446.978682171	20.8720930233	94.9709302326	50.3720930233	0.0	0.0	0.0	0.0
37566	0.142857142857	0.0	6.17748917749	8.64069264069	1.38961038961	0.0	0.0	47.7316017316	127.835497835	1.16017316017	21.0346320346	44.4242424242	2.5367965368	0.489177489177	0.935064935065	0.0	0.0	0.320346320346	0.891774891775	151.800865801	6.69264069264	90.8225108225	131.060606061	0.0	0.0	0.354978354978	0.406926406926	26.1861471861	31.4545454545	52.8528138528	330.225108225	11.1991341991	232.329004329	19.5194805195	441.9004329	577.064935065	29.5974025974	20.2294372294	224.428571429	132.922077922	169.41991342	138.80952381	281.454545455	105.147186147	22.7965367965	21.0692640693	0.0	0.0	0.0	0.0	0.0	0.0	0.450216450216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.415584416	0.0	0.0	12.0735930736	0.0	174.662337662	0.0	74.4718614719	0.0	0.65367965368	3.69264069264	0.0	22.0649350649	1.61471861472	1.73593073593	0.865800865801	0.0	0.0	0.0	0.0	0.0	78.8831168831	129.497835498	90.3203463203	165.502164502	0.0	0.0	0.0	0.0	1.0	0.0	322.701298701	292.38961039	15.5844155844	50.7445887446	24.2683982684	0.0	0.0	0.0	0.0
37567	0.314814814815	0.0802469135802	17.7808641975	23.7592592593	4.58950617284	0.0	0.0	75.9814814815	260.015432099	0.0	41.8148148148	84.9074074074	18.1111111111	0.0	0.0617283950617	0.0	0.0	0.0493827160494	3.31172839506	403.030864198	22.6450617284	315.552469136	373.37037037	0.493827160494	0.0	6.15432098765	5.63271604938	129.669753086	119.280864198	164.268518519	847.203703704	48.5339506173	630.512345679	48.7283950617	1183.51234568	1470.74691358	65.4660493827	89.712962963	463.632716049	304.086419753	350.064814815	305.972222222	650.972222222	202.768518519	38.6543209877	36.049382716	0.614197530864	0.62037037037	0.0	0.0	0.0	0.0	0.641975308642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	635.611111111	0.0	0.0	43.3888888889	0.0	467.469135802	1.63271604938	231.858024691	0.0	0.138888888889	16.5740740741	2.49382716049	99.1388888889	5.11728395062	10.0709876543	3.41666666667	0.311728395062	0.62037037037	0.0	0.0	0.0	203.441358025	375.024691358	191.438271605	481.064814815	0.283950617284	0.0	0.311728395062	0.311728395062	4.49074074074	3.12962962963	861.132716049	717.293209877	49.7160493827	156.962962963	87.6419753086	0.0	0.0	0.0	0.0
37568	0.374074074074	1.41481481481	2.6037037037	1.87777777778	0.774074074074	0.0	0.374074074074	6.92222222222	44.5814814815	0.0	4.65925925926	7.61851851852	3.08148148148	0.37037037037	0.0	0.0	0.0	0.0	0.748148148148	60.1703703704	4.54444444444	25.237037037	52.2740740741	0.0	0.0	1.20740740741	1.85555555556	30.3518518519	12.7740740741	19.3666666667	103.662962963	5.25185185185	89.2555555556	7.17777777778	168.977777778	182.366666667	15.7259259259	15.262962963	77.9074074074	48.337037037	57.1925925926	31.337037037	94.4851851852	34.1851851852	3.9037037037	10.662962963	0.374074074074	0.374074074074	0.0	0.37037037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.4518518519	0.0	0.0	7.15555555556	0.0	69.6444444444	0.0851851851852	40.1592592593	1.31851851852	0.0	1.31851851852	1.46296296296	16.5555555556	2.21481481481	2.45925925926	0.844444444444	1.08518518519	0.374074074074	0.0	0.0	0.0	9.9	31.7740740741	23.6148148148	45.6555555556	0.440740740741	0.0	1.38518518519	0.588888888889	1.65185185185	2.65185185185	104.325925926	99.5555555556	7.17037037037	17.762962963	9.98148148148	0.0	0.0	0.0	0.0
37569	0.19918699187	0.0	12.6544715447	16.5677506775	1.81300813008	0.590785907859	0.0	71.8035230352	266.803523035	0.0	35.8184281843	81.8970189702	11.6531165312	0.273712737127	0.0	0.0	0.0	0.0	3.13279132791	294.074525745	14.108401084	189.199186992	279.936314363	0.0	0.0	3.52303523035	3.95528455285	105.56097561	80.9227642276	116.609756098	563.429539295	20.5880758808	406.528455285	31.9119241192	868.230352304	973.162601626	45.0054200542	70.2506775068	322.627371274	195.612466125	258.262872629	220.281842818	474.25203252	227.140921409	26.4837398374	32.4701897019	0.547425474255	0.0	0.0	0.0	0.0	0.0	0.50135501355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	602.422764228	0.0	0.0	24.8428184282	0.0	400.444444444	0.547425474255	133.582655827	0.10027100271	0.162601626016	12.2723577236	3.42140921409	60.6449864499	4.26016260163	8.19918699187	1.79268292683	0.0	0.0	0.0	0.0	0.0	174.212737127	302.067750678	292.903794038	380.299457995	0.070460704607	0.0	0.029810298103	0.0420054200542	2.36314363144	2.06368563686	746.104336043	529.214092141	88.5420054201	99.2994579946	61.2235772358	0.136856368564	0.0	0.0	0.0
37570	0.0	0.712031558185	8.98027613412	10.7120315582	1.08284023669	0.723865877712	0.0	72.8974358974	187.585798817	0.794871794872	21.5128205128	54.5621301775	8.4516765286	0.0	0.0	0.0	0.0	0.0	1.55424063116	211.538461538	7.29191321499	142.327416174	225.224852071	0.0	0.0	1.38461538462	6.52859960552	86.4792899408	72.2603550296	84.5562130178	414.881656805	13.2761341223	305.321499014	24.7573964497	639.510848126	821.960552268	29.5345167653	46.325443787	228.704142012	130.67061144	173.629191321	142.777120316	347.495069034	101.932938856	19.100591716	22.0414201183	0.0	0.0	0.0	0.0	0.0	0.0	0.410256410256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368.291913215	0.163708086785	0.0	13.5384615385	0.0	227.753451677	0.0	105.07495069	0.0	0.0	3.39842209073	0.765285996055	48.6311637081	1.84615384615	4.63905325444	1.56213017751	0.0	0.0	0.0	0.0	0.0	67.9921104536	130.185404339	142.812623274	192.814595661	0.0	0.0	0.0	0.0	0.980276134122	1.96449704142	388.998027613	327.761341223	36.7712031558	66.2287968442	34.4674556213	0.0	0.0	0.0	0.0
37571	2.44660194175	1.22912621359	18.0647249191	24.2330097087	2.98252427184	0.587702265372	0.392233009709	105.913268608	308.438187702	0.0	43.0110032362	86.7132686084	9.56310679612	0.364401294498	0.139158576052	0.0	0.820064724919	0.811650485437	4.42459546926	388.132038835	14.430420712	270.502912621	340.390291262	0.13074433657	0.0	5.97281553398	7.54563106796	150.487378641	141.14433657	175.474433657	747.650485437	33.1896440129	573.614239482	48.8427184466	1165.08090615	1341.91326861	62.7398058252	98.0634304207	436.243365696	259.974110032	328.606472492	271.174757282	633.496440129	216.030420712	38.1987055016	41.9365695793	1.0996763754	1.49773462783	0.0	0.0	0.260194174757	0.260841423948	0.236893203883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	614.166343042	1.3715210356	0.0653721682848	39.7838187702	0.0	451.95987055	0.385113268608	182.844660194	0.13074433657	0.13074433657	12.1546925566	3.2071197411	86.5275080906	4.71326860841	9.64401294498	4.51197411003	0.0	0.0653721682848	0.0	0.261488673139	0.324919093851	68.9042071197	204.433009709	297.6802589	395.251779935	0.13074433657	0.0	0.0	0.0	2.72491909385	2.09190938511	874.961165049	695.742394822	64.3093851133	138.605825243	78.3611650485	0.307443365696	0.0	0.0	0.0
37572	1.76999292286	0.922151450814	16.8336871904	21.008492569	2.26751592357	0.212314225053	0.529370134466	75.6829440906	214.452937013	0.142958244869	30.3496107573	70.1316348195	10.3205944798	0.30856334041	0.152866242038	0.0	0.499646142958	0.58669497523	4.20099079972	295.902335456	12.0212314225	196.329794763	263.040339703	0.208775654636	0.0	4.77777777778	6.64897381458	109.417551309	107.703467799	117.700636943	548.384996461	27.7006369427	413.005661713	37.3906581741	794.891719745	950.399150743	52.5994338287	72.2300070771	353.111111111	192.887473461	249.557678698	221.222929936	466.585987261	164.649681529	31.4005661713	28.4246284501	3.1245576787	2.56900212314	0.0	0.0714791224345	0.0686482661005	0.0	0.14720452937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	492.395612173	0.142958244869	0.0714791224345	29.2986553432	0.0	425.259731069	1.13800424628	127.59447983	0.0	0.214437367304	7.44939844303	5.40410474168	69.4522292994	4.67020523708	8.37296532201	3.95116772824	0.13517338995	0.0714791224345	0.0	0.0339702760085	1.3517338995	219.697098372	303.106157113	192.21656051	362.108987969	0.118188251946	0.0	0.0	0.0	2.64614295824	1.10049539986	608.523708422	478.480537863	67.644019816	91.2788393489	51.881104034	0.146496815287	0.0	0.0	0.0
37573	0.0	0.0	4.96581196581	3.73504273504	0.905982905983	0.0	0.0	25.641025641	48.5299145299	0.0	9.02564102564	17.8376068376	0.034188034188	0.0	0.0	0.0	0.0	0.0	0.777777777778	96.4957264957	2.8547008547	51.5811965812	63.0256410256	0.0	0.0	1.81196581197	0.290598290598	12.641025641	15.2478632479	33.2222222222	180.05982906	5.83760683761	134.658119658	13.9401709402	234.170940171	262.923076923	13.1025641026	20.3076923077	72.1452991453	52.9914529915	77.7948717949	77.4102564103	118.256410256	54.1623931624	8.12820512821	4.55555555556	0.948717948718	0.820512820513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.504273504	0.0	0.0	4.54700854701	0.0	123.538461538	0.0	26.6752136752	0.0	0.0	1.11965811966	2.88888888889	20.3162393162	0.564102564103	0.905982905983	0.863247863248	0.0	0.0	0.0	0.0	0.0	49.9658119658	40.4102564103	31.1623931624	74.2905982906	0.0	0.0	0.0	0.0	0.0	0.0	178.572649573	119.769230769	19.905982906	25.6837606838	13.7008547009	0.0	0.0	0.0	0.0
37574	12.4259259259	3.34259259259	7.85185185185	8.14814814815	6.37037037037	1.87037037037	2.64814814815	15.0740740741	52.9814814815	0.0	8.01851851852	6.05555555556	2.7962962963	0.0	0.0	0.0	4.87962962963	2.63888888889	3.30555555556	65.3611111111	1.98148148148	31.7314814815	90.0740740741	0.0	0.0	0.87037037037	0.0	16.5648148148	20.8888888889	27.25	145.981481481	3.60185185185	103.009259259	6.86111111111	210.851851852	237.453703704	139.046296296	32.6944444444	73.8055555556	50.5925925926	57.5	37.9259259259	73.8240740741	13.9444444444	8.06481481481	10.6388888889	3.5	4.43518518519	0.0	0.0	0.888888888889	0.0	1.48148148148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.212962963	20.5092592593	1.71296296296	45.9722222222	0.0	73.4351851852	0.935185185185	17.3703703704	44.9907407407	0.0	13.25	5.08333333333	45.5277777778	36.1388888889	26.9722222222	7.06481481481	52.5092592593	2.74074074074	1.56481481481	0.0	13.3703703704	55.212962963	60.9166666667	65.1944444444	77.9074074074	50.0277777778	2.62962962963	39.8148148148	16.9166666667	35.8796296296	27.7962962963	192.203703704	109.314814815	20.7777777778	26.1296296296	8.9537037037	0.0	0.0	0.0	0.0
37575	1.58680555556	1.03125	2.43402777778	1.51736111111	2.34027777778	0.0	0.690972222222	0.78125	22.2430555556	0.0	2.95138888889	4.17708333333	1.29166666667	0.0	0.0	0.0	1.44791666667	0.75	0.0	18.9861111111	0.701388888889	6.69097222222	13.7118055556	0.0	0.0	0.0	0.0	1.67361111111	4.93402777778	6.73958333333	23.5729166667	2.00694444444	26.8854166667	1.5625	38.9340277778	44.4166666667	2.30902777778	1.0625	13.4236111111	9.21875	11.2222222222	5.91666666667	22.5	8.16666666667	1.02777777778	3.94097222222	2.27083333333	3.15277777778	0.0	0.701388888889	0.350694444444	0.0	0.704861111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.7986111111	0.0	0.0	0.0	0.0	15.0902777778	0.0	13.1840277778	0.0	0.0	0.0	0.0	0.635416666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.340277777778	2.01388888889	0.548611111111	4.42013888889	0.0	0.0	0.0	0.0	0.0	0.0	27.5763888889	19.2777777778	2.79166666667	9.01736111111	1.86458333333	0.0	0.0	0.0	0.0
37576	1.5337889142	0.594533029613	11.5816249051	25.3629460896	2.81093394077	0.458618071374	0.15337889142	50.8063781321	185.05770691	0.15337889142	28.1305998481	54.4335611238	8.64996203493	0.164009111617	0.0	0.0	0.492027334852	0.164009111617	1.50417615793	285.382687927	16.7911921033	203.141230068	213.85269552	0.0	0.0	6.02581624905	7.67577828398	109.727410782	155.807137434	332.474563402	946.279422931	55.4707668945	715.113135915	117.504176158	1358.18602885	1301.71981777	32.0630220197	57.1245254366	606.103264996	585.501138952	552.607441154	381.369779803	595.869400152	227.726651481	50.3318147304	42.0045558087	2.3523158694	1.68185269552	0.0	0.0759301442673	0.0994684889901	0.159453302961	0.313591495824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.169324222	0.235383447229	0.0	15.6514806378	0.0	230.937737282	1.73348519362	216.762338648	0.0326499620349	0.302201974184	1.70235383447	1.26727410782	54.4039483675	2.62034927866	3.88762338648	2.89825360668	0.0926347760061	0.141230068337	0.0	0.0	0.605922551253	23.3880030372	71.509491268	35.5049354594	142.439635535	0.0	0.0	0.15337889142	0.23006833713	3.20045558087	0.527714502658	816.250569476	633.327258922	39.0539104024	155.350037965	82.0098709188	0.0	0.0	0.0	0.0
37577	0.33267064281	0.133863485752	1.01325381047	1.26640159046	0.200795228628	0.0	0.0	0.371106693174	1.42478462558	0.0	0.210735586481	0.472498343274	0.15043074884	0.191517561299	0.0	0.0	0.0	0.562624254473	0.601060304838	4.94300861498	0.931080185553	0.076872100729	0.267726971504	0.0	0.0	0.0	0.0	1.06096752816	0.797216699801	0.664678595096	1.56925115971	9.43339960239	0.602385685885	13.2133863486	2.2226640159	1.43141153082	5.41285619616	4.25977468522	1.31477799867	0.595096090126	1.11199469848	0.121935056329	1.03711066932	0.143141153082	0.131212723658	0.0	0.941020543406	0.669317428761	0.0762094102054	0.0675944333996	0.28760768721	0.0828363154407	0.428760768721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.6408217362	0.266401590457	0.0	2.40026507621	0.0	6.46653412856	0.742213386349	1.15374420146	1.65540092777	0.0669317428761	1.2703777336	1.05500331345	6.94035785288	4.63485752154	1.52617627568	0.999337309476	8.42611000663	0.133863485752	0.0	0.0	14.5811795891	0.374420145792	0.994698475812	3.87872763419	6.88336646786	3.00530152419	1.26971504307	3.19218025182	1.40159045726	2.14777998675	1.19549370444	1.33863485752	0.93041749503	0.120609675282	0.259111994698	0.0669317428761	0.0	0.0	0.0	0.0
37578	0.0	2.78787878788	2.16666666667	5.47727272727	0.166666666667	0.0	0.371212121212	3.53787878788	3.79545454545	0.0	0.742424242424	2.7196969697	0.00757575757576	0.0	0.0	0.0	0.0	0.0	0.0	0.363636363636	0.401515151515	0.340909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.159090909091	0.0	0.44696969697	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0757575757576	0.0	0.0	0.0	0.0	0.0	41.6060606061	69.75	3.50757575758	14.4848484848	13.9848484848	2.9696969697	17.0984848485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181818181818	0.0	0.0	0.0833333333333	0.0	0.0	0.0227272727273	0.174242424242	0.0151515151515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.469696969697	0.0	0.0	0.0	0.0	0.0	0.121212121212	0.424242424242	0.0	0.106060606061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37579	9.78879310345	0.721264367816	9.69827586207	16.5747126437	2.1091954023	1.02873563218	4.10775862069	5.49856321839	10.5890804598	0.0	2.06896551724	2.66379310345	1.75	0.25	0.310344827586	0.0	0.824712643678	1.92959770115	2.02155172414	71.6120689655	2.95114942529	1.44971264368	3.70402298851	0.0	0.0	0.0	0.0	1.27586206897	2.90086206897	2.00287356322	6.62643678161	10.9798850575	3.15086206897	30.5287356322	10.9956896552	5.96982758621	15.8045977011	12.8017241379	5.32902298851	2.0775862069	13.533045977	1.01724137931	4.90229885057	2.38362068966	0.0574712643678	0.0	45.4956896552	52.4037356322	3.01149425287	9.84913793103	16.6393678161	1.89367816092	14.4798850575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.53591954023	82.4166666667	7.86494252874	7.19109195402	0.0	23.7068965517	1.87212643678	4.36494252874	6.86350574713	0.487068965517	4.51005747126	3.26724137931	10.0043103448	8.81896551724	2.26867816092	2.78448275862	10.0876436782	0.645114942529	0.0	0.0	42.7054597701	2.68247126437	2.33620689655	19.2097701149	13.7083333333	5.7341954023	0.883620689655	6.69540229885	3.19396551724	5.45689655172	3.13505747126	4.75862068966	4.1408045977	0.0	1.34482758621	0.579022988506	0.0	0.0	0.0	0.0
